datetime,demand_mw,actual_risk_label,predicted_risk_label,risk_score
2018-03-14 00:00:00,30862.0,Low,Low,0.1
2018-03-14 01:00:00,29491.0,Low,Low,0.0
2018-03-14 02:00:00,28865.0,Low,Low,0.0
2018-03-14 03:00:00,28672.0,Low,Low,0.0
2018-03-14 04:00:00,28824.0,Low,Low,0.0
2018-03-14 05:00:00,29660.0,Low,Low,0.0
2018-03-14 06:00:00,31912.0,Low,Low,0.0
2018-03-14 07:00:00,35450.0,Medium,Medium,0.16
2018-03-14 08:00:00,37181.0,Medium,Medium,1.51
2018-03-14 09:00:00,36393.0,Medium,Medium,2.77
2018-03-14 10:00:00,35138.0,Medium,Medium,3.52
2018-03-14 11:00:00,34285.0,Medium,Medium,2.57
2018-03-14 12:00:00,33777.0,Low,Medium,1.84
2018-03-14 13:00:00,33497.0,Low,Medium,1.19
2018-03-14 14:00:00,33357.0,Low,Medium,1.69
2018-03-14 15:00:00,33019.0,Low,Medium,1.25
2018-03-14 16:00:00,33058.0,Low,Low,0.85
2018-03-14 17:00:00,33753.0,Low,Medium,0.94
2018-03-14 18:00:00,34839.0,Medium,Medium,1.16
2018-03-14 19:00:00,35825.0,Medium,Medium,1.22
2018-03-14 20:00:00,37245.0,Medium,Medium,1.35
2018-03-14 21:00:00,37089.0,Medium,Medium,2.09
2018-03-14 22:00:00,35847.0,Medium,Medium,1.6
2018-03-14 23:00:00,33539.0,Low,Medium,1.6
2018-03-15 00:00:00,31474.0,Low,Low,0.14
2018-03-15 01:00:00,29997.0,Low,Low,0.02
2018-03-15 02:00:00,29227.0,Low,Low,0.0
2018-03-15 03:00:00,28872.0,Low,Low,0.0
2018-03-15 04:00:00,29011.0,Low,Low,0.0
2018-03-15 05:00:00,29711.0,Low,Low,0.0
2018-03-15 06:00:00,31847.0,Low,Low,0.0
2018-03-15 07:00:00,35254.0,Medium,Medium,0.17
2018-03-15 08:00:00,36819.0,Medium,Medium,1.78
2018-03-15 09:00:00,35925.0,Medium,Medium,2.95
2018-03-15 10:00:00,34400.0,Medium,Medium,3.4
2018-03-15 11:00:00,33122.0,Low,Medium,3.34
2018-03-15 12:00:00,32318.0,Low,Medium,1.06
2018-03-15 13:00:00,31876.0,Low,Low,0.56
2018-03-15 14:00:00,31689.0,Low,Low,0.4
2018-03-15 15:00:00,31623.0,Low,Low,0.31
2018-03-15 16:00:00,31574.0,Low,Low,0.3
2018-03-15 17:00:00,31784.0,Low,Low,0.29
2018-03-15 18:00:00,32182.0,Low,Low,0.41
2018-03-15 19:00:00,32859.0,Low,Low,0.26
2018-03-15 20:00:00,34505.0,Medium,Medium,0.68
2018-03-15 21:00:00,34734.0,Medium,Medium,0.86
2018-03-15 22:00:00,33649.0,Low,Medium,1.06
2018-03-15 23:00:00,31641.0,Low,Low,0.6
2018-03-16 00:00:00,29756.0,Low,Low,0.07
2018-03-16 01:00:00,28464.0,Low,Low,0.0
2018-03-16 02:00:00,27781.0,Low,Low,0.0
2018-03-16 03:00:00,27634.0,Low,Low,0.0
2018-03-16 04:00:00,27775.0,Low,Low,0.0
2018-03-16 05:00:00,28688.0,Low,Low,0.0
2018-03-16 06:00:00,30713.0,Low,Low,0.02
2018-03-16 07:00:00,34196.0,Low,Low,0.03
2018-03-16 08:00:00,35873.0,Medium,Medium,1.1
2018-03-16 09:00:00,35481.0,Medium,Medium,1.67
2018-03-16 10:00:00,34607.0,Medium,Medium,2.03
2018-03-16 11:00:00,33988.0,Low,Medium,3.1
2018-03-16 12:00:00,33287.0,Low,Medium,1.47
2018-03-16 13:00:00,32638.0,Low,Low,1.04
2018-03-16 14:00:00,32192.0,Low,Low,0.63
2018-03-16 15:00:00,31577.0,Low,Low,0.29
2018-03-16 16:00:00,31229.0,Low,Low,0.25
2018-03-16 17:00:00,31409.0,Low,Low,0.2
2018-03-16 18:00:00,31813.0,Low,Low,0.2
2018-03-16 19:00:00,32557.0,Low,Low,0.22
2018-03-16 20:00:00,34257.0,Low,Low,0.37
2018-03-16 21:00:00,34574.0,Medium,Medium,0.85
2018-03-16 22:00:00,33763.0,Low,Medium,0.96
2018-03-16 23:00:00,32360.0,Low,Low,0.54
2018-03-17 00:00:00,30740.0,Low,Low,0.02
2018-03-17 01:00:00,29468.0,Low,Low,0.02
2018-03-17 02:00:00,28754.0,Low,Low,0.0
2018-03-17 03:00:00,28478.0,Low,Low,0.0
2018-03-17 04:00:00,28481.0,Low,Low,0.0
2018-03-17 05:00:00,28839.0,Low,Low,0.0
2018-03-17 06:00:00,29702.0,Low,Low,0.0
2018-03-17 07:00:00,31171.0,Low,Low,0.0
2018-03-17 08:00:00,32300.0,Low,Low,0.2
2018-03-17 09:00:00,32663.0,Low,Low,0.16
2018-03-17 10:00:00,31995.0,Low,Low,0.44
2018-03-17 11:00:00,31277.0,Low,Low,0.16
2018-03-17 12:00:00,30646.0,Low,Low,0.6
2018-03-17 13:00:00,29875.0,Low,Low,0.09
2018-03-17 14:00:00,29345.0,Low,Low,0.07
2018-03-17 15:00:00,29134.0,Low,Low,0.07
2018-03-17 16:00:00,29188.0,Low,Low,0.07
2018-03-17 17:00:00,29194.0,Low,Low,0.07
2018-03-17 18:00:00,29357.0,Low,Low,0.0
2018-03-17 19:00:00,29544.0,Low,Low,0.08
2018-03-17 20:00:00,30949.0,Low,Low,0.07
2018-03-17 21:00:00,31414.0,Low,Low,0.09
2018-03-17 22:00:00,30951.0,Low,Low,0.03
2018-03-17 23:00:00,29915.0,Low,Low,0.02
2018-03-18 00:00:00,28617.0,Low,Low,0.0
2018-03-18 01:00:00,27523.0,Low,Low,0.0
2018-03-18 02:00:00,26896.0,Low,Low,0.0
2018-03-18 03:00:00,26657.0,Low,Low,0.0
2018-03-18 04:00:00,26720.0,Low,Low,0.0
2018-03-18 05:00:00,26986.0,Low,Low,0.0
2018-03-18 06:00:00,27703.0,Low,Low,0.0
2018-03-18 07:00:00,28820.0,Low,Low,0.0
2018-03-18 08:00:00,29679.0,Low,Low,0.0
2018-03-18 09:00:00,29934.0,Low,Low,0.0
2018-03-18 10:00:00,29483.0,Low,Low,0.0
2018-03-18 11:00:00,28754.0,Low,Low,0.0
2018-03-18 12:00:00,27979.0,Low,Low,0.0
2018-03-18 13:00:00,27222.0,Low,Low,0.0
2018-03-18 14:00:00,26560.0,Low,Low,0.0
2018-03-18 15:00:00,25930.0,Low,Low,0.0
2018-03-18 16:00:00,25719.0,Low,Low,0.0
2018-03-18 17:00:00,26063.0,Low,Low,0.0
2018-03-18 18:00:00,26880.0,Low,Low,0.0
2018-03-18 19:00:00,27972.0,Low,Low,0.0
2018-03-18 20:00:00,30119.0,Low,Low,0.0
2018-03-18 21:00:00,31020.0,Low,Low,0.0
2018-03-18 22:00:00,30345.0,Low,Low,0.0
2018-03-18 23:00:00,28861.0,Low,Low,0.0
2018-03-19 00:00:00,27333.0,Low,Low,0.0
2018-03-19 01:00:00,26309.0,Low,Low,0.0
2018-03-19 02:00:00,25922.0,Low,Low,0.0
2018-03-19 03:00:00,25947.0,Low,Low,0.0
2018-03-19 04:00:00,26327.0,Low,Low,0.0
2018-03-19 05:00:00,27379.0,Low,Low,0.0
2018-03-19 06:00:00,29808.0,Low,Low,0.0
2018-03-19 07:00:00,33454.0,Low,Low,0.0
2018-03-19 08:00:00,35086.0,Medium,Medium,0.09
2018-03-19 09:00:00,34225.0,Low,Medium,0.46
2018-03-19 10:00:00,32676.0,Low,Medium,1.5
2018-03-19 11:00:00,31475.0,Low,Low,0.54
2018-03-19 12:00:00,30637.0,Low,Low,0.25
2018-03-19 13:00:00,29905.0,Low,Low,0.04
2018-03-19 14:00:00,29487.0,Low,Low,0.03
2018-03-19 15:00:00,29034.0,Low,Low,0.0
2018-03-19 16:00:00,28858.0,Low,Low,0.0
2018-03-19 17:00:00,29126.0,Low,Low,0.0
2018-03-19 18:00:00,29829.0,Low,Low,0.0
2018-03-19 19:00:00,30606.0,Low,Low,0.06
2018-03-19 20:00:00,32457.0,Low,Low,0.07
2018-03-19 21:00:00,32884.0,Low,Low,0.11
2018-03-19 22:00:00,31851.0,Low,Low,0.24
2018-03-19 23:00:00,29960.0,Low,Low,0.18
2018-03-20 00:00:00,28091.0,Low,Low,0.0
2018-03-20 01:00:00,26862.0,Low,Low,0.0
2018-03-20 02:00:00,26355.0,Low,Low,0.0
2018-03-20 03:00:00,26141.0,Low,Low,0.0
2018-03-20 04:00:00,26394.0,Low,Low,0.0
2018-03-20 05:00:00,27258.0,Low,Low,0.0
2018-03-20 06:00:00,29475.0,Low,Low,0.0
2018-03-20 07:00:00,33104.0,Low,Low,0.0
2018-03-20 08:00:00,35187.0,Medium,Medium,0.15
2018-03-20 09:00:00,35432.0,Medium,Medium,0.83
2018-03-20 10:00:00,35606.0,Medium,Medium,2.22
2018-03-20 11:00:00,35843.0,Medium,Medium,3.3
2018-03-20 12:00:00,36107.0,Medium,Medium,2.54
2018-03-20 13:00:00,36120.0,Medium,Medium,2.24
2018-03-20 14:00:00,36142.0,Medium,Medium,3.93
2018-03-20 15:00:00,36032.0,Medium,Medium,3.78
2018-03-20 16:00:00,36029.0,Medium,Medium,3.75
2018-03-20 17:00:00,36374.0,Medium,Medium,3.78
2018-03-20 18:00:00,36854.0,Medium,Medium,2.54
2018-03-20 19:00:00,37096.0,Medium,Medium,3.94
2018-03-20 20:00:00,37699.0,Medium,Medium,3.2
2018-03-20 21:00:00,37080.0,Medium,Medium,3.55
2018-03-20 22:00:00,35493.0,Medium,Medium,2.72
2018-03-20 23:00:00,33258.0,Low,Medium,1.81
2018-03-21 00:00:00,31154.0,Low,Low,0.68
2018-03-21 01:00:00,29654.0,Low,Low,0.0
2018-03-21 02:00:00,28898.0,Low,Low,0.0
2018-03-21 03:00:00,28525.0,Low,Low,0.0
2018-03-21 04:00:00,28569.0,Low,Low,0.0
2018-03-21 05:00:00,29247.0,Low,Low,0.0
2018-03-21 06:00:00,30915.0,Low,Low,0.0
2018-03-21 07:00:00,33057.0,Low,Low,0.18
2018-03-21 08:00:00,34529.0,Medium,Medium,0.56
2018-03-21 09:00:00,35532.0,Medium,Medium,1.22
2018-03-21 10:00:00,36355.0,Medium,Medium,2.15
2018-03-21 11:00:00,36971.0,Medium,Medium,2.57
2018-03-21 12:00:00,37134.0,Medium,Medium,2.28
2018-03-21 13:00:00,36822.0,Medium,Medium,2.72
2018-03-21 14:00:00,36207.0,Medium,Medium,2.7
2018-03-21 15:00:00,35556.0,Medium,Medium,2.52
2018-03-21 16:00:00,34992.0,Medium,Medium,2.39
2018-03-21 17:00:00,34966.0,Medium,Medium,2.55
2018-03-21 18:00:00,35398.0,Medium,Medium,2.13
2018-03-21 19:00:00,35548.0,Medium,Medium,1.89
2018-03-21 20:00:00,36490.0,Medium,Medium,1.98
2018-03-21 21:00:00,36122.0,Medium,Medium,1.53
2018-03-21 22:00:00,34574.0,Medium,Medium,1.57
2018-03-21 23:00:00,32501.0,Low,Low,0.95
2018-03-22 00:00:00,30483.0,Low,Low,0.07
2018-03-22 01:00:00,29127.0,Low,Low,0.0
2018-03-22 02:00:00,28391.0,Low,Low,0.0
2018-03-22 03:00:00,28053.0,Low,Low,0.0
2018-03-22 04:00:00,28070.0,Low,Low,0.0
2018-03-22 05:00:00,28734.0,Low,Low,0.0
2018-03-22 06:00:00,30586.0,Low,Low,0.15
2018-03-22 07:00:00,33438.0,Low,Low,0.05
2018-03-22 08:00:00,35284.0,Medium,Medium,0.53
2018-03-22 09:00:00,35916.0,Medium,Medium,1.24
2018-03-22 10:00:00,35296.0,Medium,Medium,2.86
2018-03-22 11:00:00,34465.0,Medium,Medium,4.02
2018-03-22 12:00:00,33662.0,Low,Medium,3.23
2018-03-22 13:00:00,32840.0,Low,Medium,1.86
2018-03-22 14:00:00,32118.0,Low,Medium,1.38
2018-03-22 15:00:00,31422.0,Low,Low,0.7
2018-03-22 16:00:00,30885.0,Low,Low,0.62
2018-03-22 17:00:00,30895.0,Low,Low,0.38
2018-03-22 18:00:00,31504.0,Low,Low,0.35
2018-03-22 19:00:00,32294.0,Low,Low,0.13
2018-03-22 20:00:00,33910.0,Low,Low,0.35
2018-03-22 21:00:00,34388.0,Medium,Medium,1.3
2018-03-22 22:00:00,33206.0,Low,Medium,0.78
2018-03-22 23:00:00,31387.0,Low,Low,0.54
2018-03-23 00:00:00,29368.0,Low,Low,0.02
2018-03-23 01:00:00,28116.0,Low,Low,0.0
2018-03-23 02:00:00,27461.0,Low,Low,0.0
2018-03-23 03:00:00,27279.0,Low,Low,0.0
2018-03-23 04:00:00,27415.0,Low,Low,0.0
2018-03-23 05:00:00,28241.0,Low,Low,0.0
2018-03-23 06:00:00,30463.0,Low,Low,0.0
2018-03-23 07:00:00,33905.0,Low,Low,0.03
2018-03-23 08:00:00,35501.0,Medium,Medium,0.48
2018-03-23 09:00:00,34888.0,Medium,Medium,1.1
2018-03-23 10:00:00,33592.0,Low,Medium,3.2
2018-03-23 11:00:00,32510.0,Low,Medium,2.22
2018-03-23 12:00:00,31509.0,Low,Low,1.29
2018-03-23 13:00:00,30595.0,Low,Low,0.56
2018-03-23 14:00:00,30038.0,Low,Low,0.29
2018-03-23 15:00:00,29539.0,Low,Low,0.17
2018-03-23 16:00:00,29492.0,Low,Low,0.06
2018-03-23 17:00:00,29857.0,Low,Low,0.01
2018-03-23 18:00:00,30366.0,Low,Low,0.05
2018-03-23 19:00:00,30967.0,Low,Low,0.04
2018-03-23 20:00:00,32294.0,Low,Low,0.03
2018-03-23 21:00:00,32705.0,Low,Low,0.07
2018-03-23 22:00:00,31946.0,Low,Low,0.35
2018-03-23 23:00:00,30576.0,Low,Low,0.05
2018-03-24 00:00:00,28999.0,Low,Low,0.02
2018-03-24 01:00:00,27736.0,Low,Low,0.0
2018-03-24 02:00:00,27050.0,Low,Low,0.0
2018-03-24 03:00:00,26729.0,Low,Low,0.0
2018-03-24 04:00:00,26779.0,Low,Low,0.0
2018-03-24 05:00:00,27176.0,Low,Low,0.0
2018-03-24 06:00:00,28179.0,Low,Low,0.0
2018-03-24 07:00:00,29726.0,Low,Low,0.0
2018-03-24 08:00:00,30813.0,Low,Low,0.05
2018-03-24 09:00:00,31095.0,Low,Low,0.02
2018-03-24 10:00:00,30577.0,Low,Low,0.01
2018-03-24 11:00:00,29687.0,Low,Low,0.0
2018-03-24 12:00:00,28580.0,Low,Low,0.0
2018-03-24 13:00:00,27568.0,Low,Low,0.0
2018-03-24 14:00:00,26619.0,Low,Low,0.0
2018-03-24 15:00:00,25960.0,Low,Low,0.0
2018-03-24 16:00:00,25673.0,Low,Low,0.0
2018-03-24 17:00:00,25937.0,Low,Low,0.0
2018-03-24 18:00:00,26657.0,Low,Low,0.0
2018-03-24 19:00:00,27636.0,Low,Low,0.0
2018-03-24 20:00:00,29368.0,Low,Low,0.0
2018-03-24 21:00:00,30135.0,Low,Low,0.0
2018-03-24 22:00:00,29747.0,Low,Low,0.0
2018-03-24 23:00:00,28765.0,Low,Low,0.0
2018-03-25 00:00:00,27544.0,Low,Low,0.0
2018-03-25 01:00:00,26577.0,Low,Low,0.0
2018-03-25 02:00:00,26051.0,Low,Low,0.0
2018-03-25 03:00:00,25920.0,Low,Low,0.0
2018-03-25 04:00:00,26015.0,Low,Low,0.0
2018-03-25 05:00:00,26395.0,Low,Low,0.0
2018-03-25 06:00:00,27170.0,Low,Low,0.0
2018-03-25 07:00:00,28263.0,Low,Low,0.0
2018-03-25 08:00:00,29226.0,Low,Low,0.0
2018-03-25 09:00:00,30186.0,Low,Low,0.0
2018-03-25 10:00:00,30454.0,Low,Low,0.0
2018-03-25 11:00:00,30212.0,Low,Low,0.0
2018-03-25 12:00:00,29619.0,Low,Low,0.0
2018-03-25 13:00:00,29182.0,Low,Low,0.0
2018-03-25 14:00:00,28597.0,Low,Low,0.0
2018-03-25 15:00:00,27897.0,Low,Low,0.0
2018-03-25 16:00:00,27661.0,Low,Low,0.0
2018-03-25 17:00:00,27985.0,Low,Low,0.0
2018-03-25 18:00:00,28673.0,Low,Low,0.0
2018-03-25 19:00:00,29542.0,Low,Low,0.0
2018-03-25 20:00:00,31128.0,Low,Low,0.0
2018-03-25 21:00:00,32066.0,Low,Low,0.0
2018-03-25 22:00:00,31281.0,Low,Low,0.45
2018-03-25 23:00:00,29773.0,Low,Low,0.02
2018-03-26 00:00:00,28300.0,Low,Low,0.0
2018-03-26 01:00:00,27355.0,Low,Low,0.0
2018-03-26 02:00:00,26987.0,Low,Low,0.0
2018-03-26 03:00:00,27049.0,Low,Low,0.0
2018-03-26 04:00:00,27467.0,Low,Low,0.0
2018-03-26 05:00:00,28574.0,Low,Low,0.0
2018-03-26 06:00:00,31019.0,Low,Low,0.0
2018-03-26 07:00:00,34696.0,Medium,Low,0.0
2018-03-26 08:00:00,36156.0,Medium,Medium,0.17
2018-03-26 09:00:00,35077.0,Medium,Medium,1.11
2018-03-26 10:00:00,33502.0,Low,Medium,3.28
2018-03-26 11:00:00,32332.0,Low,Low,0.94
2018-03-26 12:00:00,31273.0,Low,Low,0.33
2018-03-26 13:00:00,30443.0,Low,Low,0.08
2018-03-26 14:00:00,29865.0,Low,Low,0.02
2018-03-26 15:00:00,29262.0,Low,Low,0.01
2018-03-26 16:00:00,28875.0,Low,Low,0.01
2018-03-26 17:00:00,29052.0,Low,Low,0.01
2018-03-26 18:00:00,29734.0,Low,Low,0.01
2018-03-26 19:00:00,30604.0,Low,Low,0.04
2018-03-26 20:00:00,32559.0,Low,Low,0.19
2018-03-26 21:00:00,33388.0,Low,Low,0.06
2018-03-26 22:00:00,32426.0,Low,Low,0.48
2018-03-26 23:00:00,30486.0,Low,Low,0.17
2018-03-27 00:00:00,28750.0,Low,Low,0.0
2018-03-27 01:00:00,27562.0,Low,Low,0.0
2018-03-27 02:00:00,27085.0,Low,Low,0.0
2018-03-27 03:00:00,27014.0,Low,Low,0.0
2018-03-27 04:00:00,27370.0,Low,Low,0.0
2018-03-27 05:00:00,28425.0,Low,Low,0.0
2018-03-27 06:00:00,30743.0,Low,Low,0.0
2018-03-27 07:00:00,34246.0,Low,Low,0.02
2018-03-27 08:00:00,35661.0,Medium,Medium,0.94
2018-03-27 09:00:00,35113.0,Medium,Medium,1.31
2018-03-27 10:00:00,33877.0,Low,Medium,3.2
2018-03-27 11:00:00,32625.0,Low,Medium,1.96
2018-03-27 12:00:00,32148.0,Low,Low,1.44
2018-03-27 13:00:00,31683.0,Low,Low,0.71
2018-03-27 14:00:00,31458.0,Low,Low,0.21
2018-03-27 15:00:00,31222.0,Low,Low,0.19
2018-03-27 16:00:00,31340.0,Low,Low,0.18
2018-03-27 17:00:00,31989.0,Low,Low,0.11
2018-03-27 18:00:00,32617.0,Low,Low,0.53
2018-03-27 19:00:00,33248.0,Low,Low,0.55
2018-03-27 20:00:00,34356.0,Medium,Medium,0.78
2018-03-27 21:00:00,34004.0,Low,Medium,0.9
2018-03-27 22:00:00,32700.0,Low,Low,1.35
2018-03-27 23:00:00,30356.0,Low,Low,0.38
2018-03-28 00:00:00,28343.0,Low,Low,0.03
2018-03-28 01:00:00,26884.0,Low,Low,0.0
2018-03-28 02:00:00,26137.0,Low,Low,0.0
2018-03-28 03:00:00,25749.0,Low,Low,0.0
2018-03-28 04:00:00,25759.0,Low,Low,0.0
2018-03-28 05:00:00,26506.0,Low,Low,0.0
2018-03-28 06:00:00,28454.0,Low,Low,0.0
2018-03-28 07:00:00,31658.0,Low,Low,0.01
2018-03-28 08:00:00,33299.0,Low,Low,0.0
2018-03-28 09:00:00,33253.0,Low,Medium,0.46
2018-03-28 10:00:00,32841.0,Low,Medium,0.58
2018-03-28 11:00:00,32108.0,Low,Low,0.49
2018-03-28 12:00:00,31750.0,Low,Low,0.24
2018-03-28 13:00:00,31130.0,Low,Low,0.23
2018-03-28 14:00:00,30551.0,Low,Low,0.26
2018-03-28 15:00:00,30346.0,Low,Low,0.23
2018-03-28 16:00:00,30240.0,Low,Low,0.23
2018-03-28 17:00:00,30429.0,Low,Low,0.2
2018-03-28 18:00:00,30928.0,Low,Low,0.24
2018-03-28 19:00:00,31318.0,Low,Low,0.21
2018-03-28 20:00:00,32114.0,Low,Low,0.13
2018-03-28 21:00:00,31982.0,Low,Low,0.12
2018-03-28 22:00:00,30567.0,Low,Low,0.23
2018-03-28 23:00:00,28442.0,Low,Low,0.04
2018-03-29 00:00:00,26523.0,Low,Low,0.0
2018-03-29 01:00:00,24988.0,Low,Low,0.0
2018-03-29 02:00:00,24110.0,Low,Low,0.0
2018-03-29 03:00:00,23718.0,Low,Low,0.0
2018-03-29 04:00:00,23680.0,Low,Low,0.0
2018-03-29 05:00:00,24282.0,Low,Low,0.0
2018-03-29 06:00:00,26171.0,Low,Low,0.0
2018-03-29 07:00:00,29127.0,Low,Low,0.01
2018-03-29 08:00:00,30776.0,Low,Low,0.0
2018-03-29 09:00:00,31041.0,Low,Low,0.0
2018-03-29 10:00:00,30774.0,Low,Low,0.0
2018-03-29 11:00:00,30342.0,Low,Low,0.0
2018-03-29 12:00:00,29686.0,Low,Low,0.0
2018-03-29 13:00:00,29290.0,Low,Low,0.0
2018-03-29 14:00:00,28865.0,Low,Low,0.0
2018-03-29 15:00:00,28497.0,Low,Low,0.0
2018-03-29 16:00:00,28270.0,Low,Low,0.0
2018-03-29 17:00:00,28337.0,Low,Low,0.0
2018-03-29 18:00:00,28559.0,Low,Low,0.0
2018-03-29 19:00:00,28689.0,Low,Low,0.01
2018-03-29 20:00:00,29537.0,Low,Low,0.0
2018-03-29 21:00:00,29667.0,Low,Low,0.0
2018-03-29 22:00:00,28556.0,Low,Low,0.0
2018-03-29 23:00:00,26674.0,Low,Low,0.0
2018-03-30 00:00:00,24733.0,Low,Low,0.0
2018-03-30 01:00:00,23209.0,Low,Low,0.0
2018-03-30 02:00:00,22265.0,Low,Low,0.0
2018-03-30 03:00:00,21772.0,Low,Low,0.0
2018-03-30 04:00:00,21547.0,Low,Low,0.0
2018-03-30 05:00:00,21942.0,Low,Low,0.0
2018-03-30 06:00:00,23182.0,Low,Low,0.0
2018-03-30 07:00:00,25159.0,Low,Low,0.0
2018-03-30 08:00:00,26598.0,Low,Low,0.0
2018-03-30 09:00:00,27597.0,Low,Low,0.0
2018-03-30 10:00:00,28198.0,Low,Low,0.0
2018-03-30 11:00:00,28366.0,Low,Low,0.0
2018-03-30 12:00:00,28410.0,Low,Low,0.0
2018-03-30 13:00:00,28035.0,Low,Low,0.0
2018-03-30 14:00:00,27493.0,Low,Low,0.0
2018-03-30 15:00:00,27174.0,Low,Low,0.0
2018-03-30 16:00:00,27438.0,Low,Low,0.0
2018-03-30 17:00:00,27583.0,Low,Low,0.0
2018-03-30 18:00:00,27824.0,Low,Low,0.0
2018-03-30 19:00:00,27841.0,Low,Low,0.0
2018-03-30 20:00:00,28436.0,Low,Low,0.0
2018-03-30 21:00:00,28818.0,Low,Low,0.0
2018-03-30 22:00:00,28135.0,Low,Low,0.0
2018-03-30 23:00:00,26829.0,Low,Low,0.0
2018-03-31 00:00:00,25439.0,Low,Low,0.0
2018-03-31 01:00:00,24245.0,Low,Low,0.0
2018-03-31 02:00:00,23538.0,Low,Low,0.0
2018-03-31 03:00:00,23222.0,Low,Low,0.0
2018-03-31 04:00:00,23232.0,Low,Low,0.0
2018-03-31 05:00:00,23625.0,Low,Low,0.0
2018-03-31 06:00:00,24516.0,Low,Low,0.0
2018-03-31 07:00:00,25849.0,Low,Low,0.0
2018-03-31 08:00:00,26987.0,Low,Low,0.0
2018-03-31 09:00:00,27441.0,Low,Low,0.0
2018-03-31 10:00:00,27200.0,Low,Low,0.0
2018-03-31 11:00:00,26497.0,Low,Low,0.0
2018-03-31 12:00:00,25605.0,Low,Low,0.0
2018-03-31 13:00:00,24774.0,Low,Low,0.0
2018-03-31 14:00:00,24020.0,Low,Low,0.0
2018-03-31 15:00:00,23468.0,Low,Low,0.0
2018-03-31 16:00:00,23365.0,Low,Low,0.0
2018-03-31 17:00:00,23756.0,Low,Low,0.0
2018-03-31 18:00:00,24529.0,Low,Low,0.0
2018-03-31 19:00:00,25354.0,Low,Low,0.0
2018-03-31 20:00:00,26827.0,Low,Low,0.0
2018-03-31 21:00:00,27834.0,Low,Low,0.0
2018-03-31 22:00:00,27414.0,Low,Low,0.0
2018-03-31 23:00:00,26400.0,Low,Low,0.0
2018-04-01 00:00:00,24991.0,Low,Low,0.0
2018-04-01 01:00:00,23687.0,Low,Low,0.0
2018-04-01 02:00:00,22858.0,Low,Low,0.0
2018-04-01 03:00:00,22333.0,Low,Low,0.0
2018-04-01 04:00:00,22058.0,Low,Low,0.0
2018-04-01 05:00:00,22093.0,Low,Low,0.0
2018-04-01 06:00:00,22525.0,Low,Low,0.0
2018-04-01 07:00:00,23366.0,Low,Low,0.0
2018-04-01 08:00:00,24180.0,Low,Low,0.0
2018-04-01 09:00:00,25359.0,Low,Low,0.0
2018-04-01 10:00:00,26121.0,Low,Low,0.0
2018-04-01 11:00:00,26147.0,Low,Low,0.0
2018-04-01 12:00:00,25935.0,Low,Low,0.0
2018-04-01 13:00:00,25271.0,Low,Low,0.0
2018-04-01 14:00:00,24347.0,Low,Low,0.0
2018-04-01 15:00:00,23813.0,Low,Low,0.0
2018-04-01 16:00:00,23217.0,Low,Low,0.0
2018-04-01 17:00:00,22984.0,Low,Low,0.0
2018-04-01 18:00:00,23279.0,Low,Low,0.0
2018-04-01 19:00:00,23907.0,Low,Low,0.0
2018-04-01 20:00:00,25649.0,Low,Low,0.0
2018-04-01 21:00:00,26788.0,Low,Low,0.0
2018-04-01 22:00:00,26292.0,Low,Low,0.0
2018-04-01 23:00:00,25160.0,Low,Low,0.0
2018-04-02 00:00:00,23768.0,Low,Low,0.0
2018-04-02 01:00:00,22845.0,Low,Low,0.0
2018-04-02 02:00:00,22283.0,Low,Low,0.0
2018-04-02 03:00:00,22184.0,Low,Low,0.0
2018-04-02 04:00:00,22574.0,Low,Low,0.0
2018-04-02 05:00:00,23682.0,Low,Low,0.0
2018-04-02 06:00:00,25846.0,Low,Low,0.0
2018-04-02 07:00:00,28833.0,Low,Low,0.0
2018-04-02 08:00:00,30950.0,Low,Low,0.0
2018-04-02 09:00:00,32100.0,Low,Low,0.0
2018-04-02 10:00:00,32598.0,Low,Low,0.0
2018-04-02 11:00:00,32703.0,Low,Low,0.0
2018-04-02 12:00:00,32651.0,Low,Low,0.11
2018-04-02 13:00:00,31969.0,Low,Low,0.15
2018-04-02 14:00:00,31409.0,Low,Low,0.08
2018-04-02 15:00:00,30779.0,Low,Low,0.0
2018-04-02 16:00:00,30349.0,Low,Low,0.0
2018-04-02 17:00:00,30358.0,Low,Low,0.0
2018-04-02 18:00:00,30778.0,Low,Low,0.0
2018-04-02 19:00:00,31244.0,Low,Low,0.0
2018-04-02 20:00:00,32396.0,Low,Low,0.0
2018-04-02 21:00:00,32800.0,Low,Low,0.0
2018-04-02 22:00:00,31579.0,Low,Low,0.4
2018-04-02 23:00:00,29663.0,Low,Low,0.0
2018-04-03 00:00:00,27807.0,Low,Low,0.0
2018-04-03 01:00:00,26347.0,Low,Low,0.0
2018-04-03 02:00:00,25635.0,Low,Low,0.0
2018-04-03 03:00:00,25259.0,Low,Low,0.0
2018-04-03 04:00:00,25291.0,Low,Low,0.0
2018-04-03 05:00:00,25940.0,Low,Low,0.0
2018-04-03 06:00:00,27876.0,Low,Low,0.0
2018-04-03 07:00:00,30943.0,Low,Low,0.45
2018-04-03 08:00:00,32520.0,Low,Low,0.45
2018-04-03 09:00:00,32979.0,Low,Low,0.58
2018-04-03 10:00:00,33026.0,Low,Low,0.66
2018-04-03 11:00:00,33238.0,Low,Low,1.06
2018-04-03 12:00:00,33153.0,Low,Low,1.64
